pl_orbper,pl_orbsmax,pl_eqt,st_logg,st_mass,pl_insol,pl_rade,st_age,st_rad,st_met,st_teff,ra,dec,disposition,source
1.815632406,0.0395,3429.0,4.07,2.485,32652.55,108.78,4.765000000000001,2.408,0.07,9954.0,291.63495,41.76569,CANDIDATE,Kepler
205.5833309,0.6826,323.0,4.516,1.0,2.58,42.69,4.765000000000001,0.915,-0.5,6328.0,291.52313,37.887642,CANDIDATE,Kepler
4.309067482,0.0474,882.0,4.526,0.761,142.6,101.41,4.765000000000001,0.789,0.08,4897.0,294.29193,46.161968,CANDIDATE,Kepler
36.4721523,0.2145,527.0,4.529,0.99,18.29,0.7,4.765000000000001,0.895,-0.1,5853.0,287.94504,42.413551,CANDIDATE,Kepler
111.0396205,0.4038,335.0,4.509,0.71,2.97,8.6,4.765000000000001,0.777,-0.58,5470.0,299.84598,40.84531,CANDIDATE,Kepler
3.187087241,0.0598,4037.0,2.137,2.799,62743.06,928.96,4.765000000000001,23.673,0.07,4599.0,290.19952,37.776989,CANDIDATE,Kepler
1.023470248,0.0199,1807.0,4.438,1.0,2522.39,100.39,4.765000000000001,1.0,0.0,5780.0,300.45883,43.936024,CANDIDATE,Kepler
0.875267982,0.0162,1910.0,4.402,0.742,3157.34,39.19,4.765000000000001,0.898,-0.74,5821.0,294.31912,49.532131,CANDIDATE,Kepler
5.55260695,0.0601,6436.0,0.273,0.935,404932.04,2674.69,4.765000000000001,116.965,0.02,3306.0,292.4393,45.952358,CANDIDATE,Kepler
2.347479696,0.034,1502.0,4.305,0.953,1207.51,60.5,4.765000000000001,1.138,-0.14,5891.0,298.28323,45.130939,CANDIDATE,Kepler
1.13353095,0.0216,2006.0,4.36,1.046,3840.87,0.49,4.765000000000001,1.121,-0.18,6318.0,291.15805,42.576279,CANDIDATE,Kepler
0.890745373,0.0182,1892.0,4.438,1.0,3015.62,36.92,4.765000000000001,1.0,0.0,5780.0,295.78812,42.846355,CANDIDATE,Kepler
440.7843755,1.1455,308.0,4.163,1.031,2.14,7.23,4.765000000000001,1.393,-0.38,6340.0,288.47485,40.65136,CONFIRMED,Kepler
2.723858181,0.0344,900.0,4.57,0.728,154.53,7.13,4.765000000000001,0.733,0.4,4416.0,289.34863,50.482861,CANDIDATE,Kepler
0.635441862,0.0145,2118.0,4.438,1.0,4750.98,56.3,4.765000000000001,1.0,0.0,5780.0,285.08014,39.183899,CANDIDATE,Kepler
3.255189932,0.0427,1390.0,4.23,0.977,880.52,1.39,4.765000000000001,1.256,-0.02,5807.0,292.52734,40.745201,CANDIDATE,Kepler
2.531140101,0.0342,1100.0,4.607,0.84,346.06,32.12,4.765000000000001,0.75,-0.22,5325.0,298.57938,40.365108,CANDIDATE,Kepler
0.938750221,0.0185,1676.0,4.527,0.964,1874.28,1.46,4.765000000000001,0.886,0.16,5497.0,296.05405,45.827049,CONFIRMED,Kepler
2.992704682,0.0491,2328.0,3.497,1.755,6932.19,7.86,4.765000000000001,3.915,0.12,5908.0,299.55338,45.522049,CANDIDATE,Kepler
6.12810722,0.0744,1513.0,4.158,1.46,1237.9,39.52,4.765000000000001,1.667,-0.14,7245.0,293.5192,41.671791,CANDIDATE,Kepler
2.115511511,0.0281,897.0,4.615,0.656,152.34,36.16,4.765000000000001,0.661,0.18,4188.0,287.17935,38.433701,CANDIDATE,Kepler
2.446736567,0.0356,1351.0,4.438,1.0,788.17,71.52,4.765000000000001,1.0,0.0,5780.0,298.95847,40.863552,CANDIDATE,Kepler
21.3779536,0.1447,1062.0,3.3,0.883,300.32,173.18,4.765000000000001,3.484,-0.24,4905.0,293.65988,40.361942,CANDIDATE,Kepler
4.350460215,0.0552,1472.0,4.208,1.185,1107.34,533.08,4.765000000000001,1.416,-0.3,6585.0,290.22836,40.355389,CANDIDATE,Kepler
22.77194512,0.1468,1254.0,3.02,0.812,584.54,251.93,4.765000000000001,4.61,-0.76,5073.0,298.91165,47.658298,CANDIDATE,Kepler
67.844689,0.3473,592.0,4.005,1.212,29.08,2.65,4.765000000000001,1.812,0.24,5878.0,296.06433,45.428619,CONFIRMED,Kepler
27.3214242,0.1777,705.0,4.115,1.0,58.35,3.61,4.765000000000001,1.451,0.16,5592.0,289.19958,49.305721,CONFIRMED,Kepler
9.84883968,0.0955,1134.0,4.281,1.198,390.19,63.42,4.765000000000001,1.31,-0.44,6938.0,295.33884,40.037289,CANDIDATE,Kepler
10.23335969,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,0.966,-0.08,5662.0,301.11429,44.825802,CANDIDATE,Kepler
227.6625222,0.7201,319.0,4.414,0.959,2.46,44.24,4.765000000000001,1.007,-0.34,6124.0,290.58289,48.960411,CANDIDATE,Kepler
1.06100873,0.0193,1568.0,4.417,0.855,1434.99,9.14,4.765000000000001,0.947,0.44,5080.0,297.87793,40.10471,CANDIDATE,Kepler
0.623393802,0.0123,1379.0,4.628,0.632,849.08,28.21,4.765000000000001,0.639,-0.14,4330.0,294.31943,46.619598,CANDIDATE,Kepler
0.65355361,0.0129,1437.0,4.622,0.666,1004.07,22.95,4.765000000000001,0.66,-0.18,4550.0,290.96622,51.504719,CONFIRMED,Kepler
2.3702932,0.0344,1256.0,4.545,0.963,588.1,1.29,4.765000000000001,0.868,-0.02,5668.0,294.51126,38.790501,CONFIRMED,Kepler
0.566793534,0.0146,14667.0,0.269,1.291,10947554.55,122.64,4.765000000000001,138.056,-0.18,3420.0,291.18686,42.591022,CANDIDATE,Kepler
1.873380717,0.0294,1669.0,4.283,0.96,1830.27,89.79,4.765000000000001,1.171,-0.22,5992.0,290.47421,38.427368,CANDIDATE,Kepler
1.87337894,0.0292,2925.0,2.9,0.949,17342.01,51.11,4.765000000000001,5.721,-0.1,4740.0,290.47714,38.42691,CANDIDATE,Kepler
7.50023955,0.0754,901.0,4.517,1.014,155.6,21.06,4.765000000000001,0.919,-0.02,5849.0,295.36914,40.787121,CANDIDATE,Kepler
23.6270348,0.1499,560.0,4.477,0.805,23.17,21.71,4.765000000000001,0.857,-0.08,5305.0,299.21881,44.181862,CANDIDATE,Kepler
0.716709897,0.0146,3124.0,3.471,0.811,22605.13,66.73,4.765000000000001,2.742,-0.72,5173.0,282.19843,46.52029,CANDIDATE,Kepler
2.248063246,0.0353,1566.0,4.409,1.157,1421.38,30.38,4.765000000000001,1.112,-0.04,6325.0,294.77063,39.751202,CANDIDATE,Kepler
63.3278636,0.3047,896.0,2.979,0.938,152.49,54.17,4.765000000000001,5.198,-0.38,4919.0,291.55862,44.48819,CANDIDATE,Kepler
219.3215562,0.7391,313.0,4.476,1.117,2.27,6.11,4.765000000000001,1.012,0.07,6063.0,287.47763,46.141178,CONFIRMED,Kepler
245.4382021,0.731,289.0,4.383,0.866,1.66,19.17,4.765000000000001,0.99,-0.14,5637.0,298.7836,43.854832,CANDIDATE,Kepler
178.4129899,0.634,361.0,4.346,1.064,4.0,33.24,4.765000000000001,1.148,0.0,6078.0,288.32785,38.627621,CANDIDATE,Kepler
178.44973004,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,0.966,-0.08,5662.0,288.32785,38.627621,CANDIDATE,Kepler
2.192004364,0.0301,1118.0,4.642,0.765,369.54,37.56,4.765000000000001,0.687,-0.48,5306.0,290.93845,37.701172,CANDIDATE,Kepler
3.900109346,0.047,1160.0,4.424,0.91,427.83,40.37,4.765000000000001,0.969,-0.18,5791.0,290.34445,38.377071,CANDIDATE,Kepler
1.471060209,0.0318,3693.0,3.806,1.979,43941.18,165.15,4.765000000000001,2.911,-0.28,8749.0,295.74377,50.830921,CANDIDATE,Kepler
0.73553763,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,0.966,-0.08,5662.0,295.74377,50.830921,CANDIDATE,Kepler
213.3990406,0.7882,468.0,4.069,1.435,11.32,35.2,4.765000000000001,1.83,-0.16,6960.0,293.49066,48.095371,CANDIDATE,Kepler
6.40802979,0.068,1157.0,4.293,1.017,424.01,51.44,4.765000000000001,1.194,-0.26,6261.0,295.15491,43.444321,CANDIDATE,Kepler
2.38920105,0.0819,870.5,4.447,0.959,752.42,2.47,4.765000000000001,0.966,-0.08,5662.0,291.88754,44.345619,CONFIRMED,Kepler
0.962835804,0.0197,7100.0,1.464,1.104,602806.92,458.02,4.765000000000001,32.244,0.07,3982.0,297.69974,40.641468,CANDIDATE,Kepler
4.639602084,0.052,1285.0,4.223,0.868,643.95,19.96,4.765000000000001,1.194,-0.56,6078.0,296.35413,48.863621,CANDIDATE,Kepler
2.991885335,0.0369,1209.0,4.464,0.747,505.77,3.94,4.765000000000001,0.839,-0.68,5750.0,298.57819,40.67548,CANDIDATE,Kepler
1.327471395,0.0213,1395.0,4.519,0.727,892.4,7.08,4.765000000000001,0.777,-0.32,5232.0,299.81671,45.332821,CANDIDATE,Kepler
0.566792595,0.0132,2548.0,4.322,0.961,10020.28,0.5,4.765000000000001,1.121,-0.44,6277.0,291.24664,42.562382,CANDIDATE,Kepler
1.247156944,0.0252,4120.0,2.605,1.373,68223.38,26042.9,4.765000000000001,9.67,-0.24,4770.0,294.10733,46.209469,CANDIDATE,Kepler
288.3128666,0.846,300.0,4.252,0.969,1.93,13.21,4.765000000000001,1.22,0.1,5672.0,295.20694,45.09819,CONFIRMED,Kepler
2.119100054,0.0337,1571.0,4.426,1.129,1435.29,34.34,4.765000000000001,1.078,-0.08,6292.0,294.30585,40.193779,CANDIDATE,Kepler
1.466535757,0.0246,1671.0,4.387,0.924,1849.31,4.28,4.765000000000001,1.02,-0.22,5888.0,292.35748,49.514511,CANDIDATE,Kepler
8.870415578,0.0807,1151.0,4.027,0.888,414.26,39.46,4.765000000000001,1.514,-0.62,6022.0,290.14914,50.239178,CANDIDATE,Kepler
1.49131759,0.0279,2475.0,3.782,1.303,8873.77,1.26,4.765000000000001,2.429,-0.12,6014.0,298.30786,41.965389,CANDIDATE,Kepler
19.57783279,0.1409,621.0,4.533,0.971,35.14,1.96,4.765000000000001,0.884,0.06,5620.0,290.44067,38.52356,CONFIRMED,Kepler
3.04476607,0.0398,1126.0,4.568,0.91,379.01,15.7,4.765000000000001,0.818,-0.18,5627.0,293.68225,45.511398,CANDIDATE,Kepler
70.9672087,0.3392,438.0,4.464,1.032,8.66,2.84,4.765000000000001,0.986,0.1,5818.0,293.88541,39.51981,CONFIRMED,Kepler
4.45543346,0.0531,1106.0,4.438,1.0,354.27,51.69,4.765000000000001,1.0,0.0,5780.0,298.33798,41.075291,CANDIDATE,Kepler
14.323889947,0.115,720.0,4.529,0.99,63.62,45.93,4.765000000000001,0.895,-0.1,5853.0,294.59052,41.94651,CANDIDATE,Kepler
20.427232317,0.148,749.0,4.354,1.032,74.27,601.32,4.765000000000001,1.121,-0.12,6167.0,296.65707,46.38052,CANDIDATE,Kepler
106.18732,0.4546,2660.0,0.114,1.11,11829.18,231.85,4.765000000000001,152.969,-0.1,3287.0,295.43973,42.209061,CONFIRMED,Kepler
105.6552651,0.4389,407.0,4.331,1.01,6.51,4.22,4.765000000000001,1.136,0.16,5741.0,294.61365,45.984619,CONFIRMED,Kepler
4.029803201,0.0501,1233.0,4.385,1.028,545.64,47.58,4.765000000000001,1.078,-0.06,6024.0,285.68704,38.26115,CANDIDATE,Kepler
1.303858554,0.0238,2080.0,4.207,1.057,4438.11,73.29,4.765000000000001,1.343,-0.24,6282.0,298.13248,41.33427,CANDIDATE,Kepler
9.74765878,0.0834,679.0,4.612,0.826,50.3,0.78,4.765000000000001,0.738,-0.18,5176.0,286.86548,41.989079,CONFIRMED,Kepler
3.18899015,0.0434,1309.0,4.327,1.071,693.65,0.98,4.765000000000001,1.176,0.34,5700.0,288.64627,50.788979,CONFIRMED,Kepler
309.89103,0.9485,314.0,4.386,1.183,2.3,2.15,4.765000000000001,1.155,-0.08,6450.0,293.17212,42.483238,CONFIRMED,Kepler
1.570518376,0.0385,4106.0,2.782,3.083,67267.85,450.76,4.765000000000001,11.82,0.07,5314.0,295.20288,38.51955,CANDIDATE,Kepler
115.9943364,0.4185,265.0,4.566,0.725,1.16,13.66,4.765000000000001,0.735,0.22,4530.0,298.12396,42.403172,CANDIDATE,Kepler
0.623441636,0.0123,1711.0,4.612,0.638,2025.22,29.19,4.765000000000001,0.654,-0.96,5319.0,296.59149,50.490028,CANDIDATE,Kepler
14.5417471,0.1308,1494.0,3.042,1.41,1176.23,163.25,4.765000000000001,5.922,-0.34,5032.0,292.16907,41.619759,CANDIDATE,Kepler
2.81753381,0.0381,1494.0,4.325,0.929,1180.61,52.91,4.765000000000001,1.098,-0.58,6313.0,294.77493,43.592918,CANDIDATE,Kepler
0.762132307,0.0162,1872.0,4.489,0.981,2913.14,0.75,4.765000000000001,0.934,0.16,5594.0,285.38742,45.049049,CONFIRMED,Kepler
56.6993107,0.3702,1261.0,2.497,2.1,598.36,539.16,4.765000000000001,13.547,0.02,4727.0,294.07938,39.729641,CANDIDATE,Kepler
161.252247,0.5299,303.0,4.502,0.762,2.0,4.49,4.765000000000001,0.811,-0.46,5555.0,298.94366,40.40519,CANDIDATE,Kepler
0.867719291,0.0179,2106.0,4.398,1.013,4662.2,37.79,4.765000000000001,1.056,-0.22,6220.0,298.49451,40.733608,CANDIDATE,Kepler
1.803697292,0.0296,1783.0,4.33,1.054,2385.75,1.0,4.765000000000001,1.166,-0.26,6438.0,288.86737,39.264961,CONFIRMED,Kepler
0.84112187,0.0153,1514.0,4.571,0.679,1240.91,39.34,4.765000000000001,0.707,-0.42,5048.0,281.7446,44.16964,CANDIDATE,Kepler
0.828326025,0.0163,1845.0,4.382,0.842,2739.59,49.67,4.765000000000001,0.978,0.02,5400.0,297.20352,41.228909,CANDIDATE,Kepler
1.219324537,0.0211,1569.0,4.458,0.844,1432.21,60.62,4.765000000000001,0.897,-0.08,5455.0,293.76782,46.237591,CANDIDATE,Kepler
2.401751509,0.0288,888.0,4.688,0.552,146.91,268.75,4.765000000000001,0.557,-0.9,4577.0,297.75845,41.513641,CANDIDATE,Kepler
36.97709537,0.2177,546.0,4.438,1.0,21.08,59.66,4.765000000000001,1.0,0.0,5780.0,288.44485,41.172604,CANDIDATE,Kepler
16.371883638,0.1241,840.0,4.114,0.95,117.9,70.73,4.765000000000001,1.415,-0.02,5642.0,298.67557,44.175732,CANDIDATE,Kepler
2.617284592,0.0386,2013.0,3.641,1.119,3885.11,162.67,4.765000000000001,2.649,-0.56,5510.0,300.33557,44.986271,CANDIDATE,Kepler
10.14873521,0.0937,1045.0,4.239,1.059,281.19,71.11,4.765000000000001,1.296,-0.26,6366.0,295.19583,42.418911,CANDIDATE,Kepler
2.897436854,0.0399,1277.0,4.438,1.0,627.44,64.69,4.765000000000001,1.0,0.0,5780.0,300.87231,44.144318,CANDIDATE,Kepler
5.546083089,0.078,2336.0,3.538,2.054,7027.09,22.27,4.765000000000001,4.037,-0.08,7358.0,287.80722,43.188782,CONFIRMED,Kepler
6.87366398,0.0681,859.0,4.575,0.899,128.52,12.01,4.765000000000001,0.805,-0.26,5662.0,300.41293,46.380669,CANDIDATE,Kepler
6.87366412,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,0.966,-0.08,5662.0,300.41293,46.380669,CANDIDATE,Kepler
0.668483494,0.015,2082.0,4.438,1.0,4439.53,138.76,4.765000000000001,1.0,0.0,5780.0,298.25992,48.218964,CANDIDATE,Kepler
1.070272827,0.0182,1224.0,4.651,0.723,528.52,28.73,4.765000000000001,0.653,-0.1,4628.0,299.17062,40.871059,CANDIDATE,Kepler
0.977170246,0.0231,3226.0,3.48,1.707,25506.22,5.08,4.765000000000001,3.938,-0.06,5596.0,295.74759,42.40163,CANDIDATE,Kepler
1.135930136,0.0215,1836.0,4.489,1.022,2683.57,52.05,4.765000000000001,0.954,-0.34,6247.0,292.80579,44.23605,CANDIDATE,Kepler
1.801863222,0.0342,2721.0,3.919,1.634,12930.1,145.36,4.765000000000001,2.324,-0.3,7479.0,283.0437,47.80463,CANDIDATE,Kepler
54.77145968,0.3299,777.0,3.466,1.594,86.12,34.32,4.765000000000001,3.866,0.02,5145.0,291.90335,38.925861,CANDIDATE,Kepler
1.674690886,0.028,1813.0,4.331,1.042,2558.96,29.78,4.765000000000001,1.157,-0.26,6397.0,294.95724,45.405151,CANDIDATE,Kepler
1.013774136,0.0147,827.0,4.871,0.412,110.51,18.59,4.765000000000001,0.389,-0.3,3644.0,283.7504,41.08601,CONFIRMED,Kepler
290.1401717,0.8431,304.0,4.212,0.947,2.02,11.58,4.765000000000001,1.263,0.07,5631.0,286.15311,39.714901,CONFIRMED,Kepler
161.515617,0.503,211.0,4.637,0.651,0.47,2.88,4.765000000000001,0.641,0.02,4243.0,295.25116,45.842972,CONFIRMED,Kepler
2.112405306,0.0303,1225.0,4.601,0.845,533.2,19.01,4.765000000000001,0.756,-0.38,5562.0,296.05884,39.613579,CANDIDATE,Kepler
1.870990236,0.031,1668.0,4.419,1.129,1824.38,26.1,4.765000000000001,1.086,-0.16,6384.0,293.84235,49.66206,CANDIDATE,Kepler
5.56648691,0.0795,2618.0,2.564,2.156,11089.75,43.67,4.765000000000001,12.701,0.2,4694.0,301.0473,45.087631,CANDIDATE,Kepler
1.33253834,0.023,1453.0,4.572,0.917,1051.03,0.64,4.765000000000001,0.818,-0.08,5520.0,286.43134,42.098339,CANDIDATE,Kepler
1.241483276,0.0226,1847.0,4.394,1.001,2761.35,27.25,4.765000000000001,1.053,-0.2,6140.0,299.51083,40.474548,CANDIDATE,Kepler
3.01551943,0.0447,1837.0,3.672,1.306,2692.16,155.81,4.765000000000001,2.761,-0.16,5299.0,298.88235,41.66333,CANDIDATE,Kepler
2.112395777,0.0323,1419.0,4.438,1.0,957.45,115.26,4.765000000000001,1.0,0.0,5780.0,296.06036,39.615211,CANDIDATE,Kepler
14.8444836,0.1329,1092.0,4.057,1.421,336.06,2.49,4.765000000000001,1.846,-0.02,6642.0,295.93347,40.300571,CONFIRMED,Kepler
2.252417903,0.0274,782.0,4.699,0.539,88.43,27.09,4.765000000000001,0.544,-0.26,3979.0,291.8819,37.18911,CANDIDATE,Kepler
2.900613144,0.039,1289.0,4.472,0.94,650.9,38.63,4.765000000000001,0.931,-0.3,5977.0,296.43033,39.443489,CANDIDATE,Kepler
174.7697122,0.588,294.0,4.575,0.897,1.77,38.79,4.765000000000001,0.804,-0.3,5704.0,293.15765,40.262711,CANDIDATE,Kepler
31.43284649,0.1953,577.0,4.438,1.0,26.19,57.21,4.765000000000001,1.0,0.0,5780.0,294.48807,46.334099,CANDIDATE,Kepler
1.72110057,0.0288,1607.0,4.327,1.071,1575.2,0.7,4.765000000000001,1.176,0.34,5700.0,288.64627,50.788979,CONFIRMED,Kepler
9.72675447,0.102,1363.0,3.84,1.495,815.99,995.22,4.765000000000001,2.433,-0.06,6327.0,292.58875,47.393799,CANDIDATE,Kepler
8.096939227,0.0835,1194.0,4.208,1.19,481.48,68.48,4.765000000000001,1.418,-0.28,6572.0,292.7337,37.559311,CANDIDATE,Kepler
0.64234865,0.0136,1829.0,4.553,0.814,2653.37,25.76,4.765000000000001,0.791,-0.26,5441.0,292.13733,38.602348,CANDIDATE,Kepler
130.4194187,0.4888,473.0,3.946,0.915,11.79,57.51,4.765000000000001,1.685,-0.46,5770.0,286.69733,42.45116,CANDIDATE,Kepler
1.78526527,0.0307,1815.0,4.342,1.211,2563.99,41.19,4.765000000000001,1.228,-0.06,6505.0,298.22964,41.459839,CANDIDATE,Kepler
4.8591441,0.06,1303.0,4.361,1.226,681.41,6.9,4.765000000000001,1.207,-0.08,6586.0,297.94922,40.530708,CANDIDATE,Kepler
5.95077813,0.0897,2366.0,2.886,2.707,7394.55,32.26,4.765000000000001,9.828,0.07,5122.0,293.0748,38.16972,CANDIDATE,Kepler
99.673478,0.3403,262.0,4.777,0.528,1.11,576.14,4.765000000000001,0.492,-2.5,4932.0,293.05801,45.248821,CANDIDATE,Kepler
4.7425521,0.0579,1159.0,4.454,1.15,426.49,7.27,4.765000000000001,1.053,0.07,6161.0,286.50876,41.922741,CONFIRMED,Kepler
0.955297055,0.0168,1550.0,4.548,0.694,1367.42,18.16,4.765000000000001,0.734,-0.56,5319.0,299.78207,44.19981,CANDIDATE,Kepler
280.476576,0.8331,268.0,4.528,0.98,1.22,3.16,4.765000000000001,0.892,-0.14,5869.0,292.61954,48.081478,CANDIDATE,Kepler
152.8255989,0.676,734.0,2.933,1.761,68.47,34.85,4.765000000000001,7.506,-0.18,4991.0,293.77213,44.63847,CANDIDATE,Kepler
47.1096306,0.2648,751.0,3.597,1.115,75.4,78.98,4.765000000000001,2.78,-0.42,5258.0,296.15601,44.92009,CONFIRMED,Kepler
2.41660149,0.036,1343.0,4.444,1.069,770.05,0.92,4.765000000000001,1.026,0.34,5705.0,290.55951,49.943008,CONFIRMED,Kepler
4.252082243,0.0459,1064.0,4.492,0.714,303.48,33.14,4.765000000000001,0.794,-0.92,5802.0,297.64441,43.632172,CANDIDATE,Kepler
14.180228311,0.1154,873.0,4.33,1.015,137.11,62.41,4.765000000000001,1.142,-0.26,6289.0,291.05017,51.321751,CANDIDATE,Kepler
282.5253558,0.836,264.0,4.506,0.974,1.15,8.98,4.765000000000001,0.913,0.0,5725.0,289.76361,51.962601,CONFIRMED,Kepler
1.87887673,0.0304,1846.0,4.281,1.06,2750.37,148.25,4.765000000000001,1.235,-0.42,6569.0,297.42035,39.775108,CANDIDATE,Kepler
17.79391159,0.1337,697.0,4.438,1.0,55.88,33.3,4.765000000000001,1.0,0.0,5780.0,288.02426,43.545841,CANDIDATE,Kepler
7.942583252,0.0781,1285.0,3.765,1.007,644.35,219.02,4.765000000000001,2.178,-0.48,5516.0,298.99731,43.398861,CANDIDATE,Kepler
15.85231085,0.1238,725.0,4.438,1.0,65.17,679.44,4.765000000000001,1.0,0.0,5780.0,299.01227,40.660034,CANDIDATE,Kepler
2.415925551,0.0445,3329.0,3.711,2.014,29070.1,300.82,4.765000000000001,3.278,-0.5,8796.0,290.01151,48.244202,CANDIDATE,Kepler
0.656201038,0.0152,2157.0,4.472,1.08,5094.25,112.77,4.765000000000001,0.999,0.02,6025.0,298.5304,40.39846,CANDIDATE,Kepler
2.617280959,0.038,1689.0,4.207,1.06,1918.98,395.94,4.765000000000001,1.345,-0.34,6432.0,300.33237,44.986141,CANDIDATE,Kepler
18.577903,0.1402,879.0,4.207,1.06,140.97,1.36,4.765000000000001,1.345,-0.34,6432.0,300.33237,44.986141,CONFIRMED,Kepler
1.412524016,0.0261,1978.0,4.375,1.198,3627.17,68.92,4.765000000000001,1.174,-0.22,6690.0,299.37808,40.757359,CANDIDATE,Kepler
5.77676732,0.0542,670.0,4.621,0.634,47.55,26.2,4.765000000000001,0.645,-0.18,4401.0,298.80362,44.4174,CANDIDATE,Kepler
88.40678718,0.392,410.0,4.388,1.026,6.65,4.55,4.765000000000001,1.073,0.36,5611.0,288.97165,44.624531,CONFIRMED,Kepler
3.635723653,0.0476,1478.0,4.249,1.082,1126.72,1.23,4.765000000000001,1.295,-0.24,6422.0,290.33813,44.60387,CANDIDATE,Kepler
369.181947,0.9894,245.0,4.546,0.948,0.85,2.6,4.765000000000001,0.859,-0.32,5959.0,293.43799,43.476501,CANDIDATE,Kepler
45.3968385,0.2293,437.0,4.633,0.786,8.62,21.23,4.765000000000001,0.705,-0.7,5649.0,292.17706,44.786598,CANDIDATE,Kepler
15.160166,0.1212,821.0,4.3,1.03,107.59,2.09,4.765000000000001,1.191,0.02,5940.0,300.39197,44.780041,CANDIDATE,Kepler
2.63009438,0.0389,1480.0,4.418,1.137,1135.97,25.55,4.765000000000001,1.091,-0.1,6338.0,294.39557,50.719589,CANDIDATE,Kepler
9.40527028,0.0888,938.0,4.464,1.053,182.72,25.39,4.765000000000001,0.996,-0.34,6347.0,297.33582,46.15099,CANDIDATE,Kepler
4.15713766,0.055,1401.0,4.301,1.281,908.82,1.17,4.765000000000001,1.324,0.12,6470.0,291.96689,47.698456,CANDIDATE,Kepler
3.2136904,0.0464,1591.0,4.151,1.289,1515.7,1.22,4.765000000000001,1.579,0.18,6184.0,299.26431,47.491791,CANDIDATE,Kepler
2.87066026,0.0378,1196.0,4.578,0.875,484.17,1.72,4.765000000000001,0.796,-0.52,5910.0,294.74448,41.749962,CANDIDATE,Kepler
31.24611088,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,0.966,-0.08,5662.0,284.91049,48.431641,CANDIDATE,Kepler
82.37208458,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,0.966,-0.08,5662.0,290.29456,45.56461,CANDIDATE,Kepler
0.991105114,0.0162,1257.0,4.673,0.574,589.31,36.87,4.765000000000001,0.578,-0.92,4769.0,294.3541,46.840851,CANDIDATE,Kepler
12.425580393,0.0961,563.0,4.58,0.765,23.83,21.34,4.765000000000001,0.743,0.3,4594.0,297.61902,40.568062,CANDIDATE,Kepler
138.944022,0.5329,384.0,4.362,1.044,5.13,2.57,4.765000000000001,1.115,0.0,6014.0,286.61371,38.891972,CONFIRMED,Kepler
12.4260454,0.1015,706.0,4.569,0.908,58.88,2.64,4.765000000000001,0.817,-0.2,5645.0,297.64737,40.536461,CANDIDATE,Kepler
12.4260002,0.1015,706.0,4.569,0.908,58.88,2.39,4.765000000000001,0.817,-0.2,5645.0,297.64737,40.536461,CANDIDATE,Kepler
1.50650136,0.0238,1562.0,4.381,0.788,1403.44,0.8,4.765000000000001,0.948,-0.34,5607.0,293.7749,45.087639,CANDIDATE,Kepler
0.968026356,0.0207,2167.0,4.385,1.26,5205.91,1.78,4.765000000000001,1.193,0.07,6469.0,291.01971,40.177589,CONFIRMED,Kepler
1.179969562,0.0262,2960.0,3.491,1.719,18136.88,120.02,4.765000000000001,3.899,-0.02,5500.0,293.20209,40.170921,CANDIDATE,Kepler
10.10176739,0.09,829.0,4.54,0.95,111.86,26.09,4.765000000000001,0.867,-0.4,6058.0,293.1416,40.262299,CANDIDATE,Kepler
10.57910009,0.0986,929.0,4.418,1.14,175.79,2.03,4.765000000000001,1.093,-0.08,6323.0,291.12006,40.333988,CONFIRMED,Kepler
1.480283464,0.0257,1822.0,4.25,1.026,2597.27,0.97,4.765000000000001,1.259,0.02,5897.0,294.11307,40.362968,CONFIRMED,Kepler
15.420409367,0.1173,661.0,4.505,0.903,45.03,16.62,4.765000000000001,0.88,0.04,5468.0,287.2106,44.849129,CANDIDATE,Kepler
9.97682072,0.0849,802.0,4.416,0.821,97.85,2.85,4.765000000000001,0.928,-0.16,5500.0,296.75296,45.0411,CONFIRMED,Kepler
61.4913415,0.256,323.0,4.656,0.59,2.58,4.57,4.765000000000001,0.598,-0.8,4796.0,294.35666,45.192959,CANDIDATE,Kepler
5.0263815,0.0551,1065.0,4.418,0.885,305.12,0.84,4.765000000000001,0.962,-0.24,5783.0,299.14664,43.459831,CONFIRMED,Kepler
16.00351679,0.11,586.0,4.594,0.691,27.83,18.01,4.765000000000001,0.695,-0.62,5283.0,297.91864,45.347061,CANDIDATE,Kepler
1.86390886,0.035,2902.0,3.594,1.639,16718.87,77.99,4.765000000000001,3.381,-0.26,6689.0,299.87238,45.499592,CANDIDATE,Kepler
2.03743942,0.0295,1299.0,4.577,0.826,673.94,0.82,4.765000000000001,0.774,-0.52,5751.0,295.841,47.681889,CANDIDATE,Kepler
332.74984,0.9616,302.0,4.375,1.063,1.97,2.55,4.765000000000001,1.112,-0.2,6372.0,295.03903,43.95454,CANDIDATE,Kepler
45.60304785,0.0819,870.5,4.447,0.959,133.2115,2.47,4.765000000000001,0.966,-0.08,5662.0,293.69742,39.036388,CANDIDATE,Kepler
2.4681015,0.0334,1244.0,4.466,0.811,564.74,1.22,4.765000000000001,0.872,-0.24,5516.0,298.84979,44.615009,CANDIDATE,Kepler
